"cont","year","fc","perc"
"America",2250,174592117,74.7091343076265
"Asia",2250,34785159,88.4584462948545
"Africa",2251,48545656,82.3924487305466
"America",2251,172888279,74.955946928723
"Asia",2251,34736546,88.4745758617847
"Africa",2252,48438659,82.4312566346602
"America",2252,171184441,75.2027595498195
"Asia",2252,34687933,88.4907054287149
"Africa",2253,48331662,82.4700645387737
"America",2253,169480603,75.4495721709161
"Asia",2253,34639320,88.5068349956451
"Africa",2254,48224665,82.5088724428873
"America",2254,167776765,75.6963847920126
"Asia",2254,34590707,88.5229645625753
"Africa",2255,48117668,82.5476803470008
"America",2255,166072927,75.9431974131091
"Asia",2255,34542094,88.5390941295055
"Africa",2256,48010671,82.5864882511144
"America",2256,164369089,76.1900100342057
"Asia",2256,34493481,88.5552236964357
"Africa",2257,47903674,82.625296155228
"America",2257,162665251,76.4368226553022
"Asia",2257,34444868,88.5713532633659
"Africa",2258,47796677,82.6641040593415
"America",2258,160961413,76.6836352763987
"Asia",2258,34396255,88.5874828302962
"Africa",2259,47689680,82.7029119634551
