"cont","year","fc","perc"
"America",2218,286586262,58.3049508735159
"Asia",2218,44297455,85.0895265153171
"Africa",2219,60802095,77.8896170255428
"America",2219,284992893,58.5367679825008
"Asia",2219,44174259,85.130994150228
"Africa",2220,60100309,78.1448180548184
"America",2220,283399524,58.7685850914856
"Asia",2220,44051063,85.1724617851388
"Africa",2221,59398523,78.400019084094
"America",2221,281806155,59.0004022004705
"Asia",2221,43927867,85.2139294200496
"Africa",2222,58696737,78.6552201133696
"America",2222,280212786,59.2322193094553
"Asia",2222,43804671,85.2553970549605
"Africa",2223,57994951,78.9104211426452
"America",2223,278619417,59.4640364184402
"Asia",2223,43681475,85.2968646898713
"Africa",2224,57293165,79.1656221719208
"America",2224,277026048,59.6958535274251
"Asia",2224,43558279,85.3383323247821
"Africa",2225,56591379,79.4208232011964
"America",2225,275432679,59.9276706364099
"Asia",2225,43435083,85.379799959693
"Africa",2226,55889593,79.676024230472
"America",2226,273840830,60.1592666026427
"Asia",2226,43311887,85.4212675946038
"Africa",2227,55187807,79.9312252597476
"America",2227,272249027,60.3908558763975
"Asia",2227,43188691,85.4627352295146
"Africa",2228,54486021,80.1864262890232
"America",2228,270657224,60.6224451501524
"Asia",2228,43065495,85.5042028644255
"Africa",2229,53784235,80.4416273182988
"America",2229,269065422,60.8540342784185
"Asia",2229,42942299,85.5456704993363
"Africa",2230,53082449,80.6968283475744
"America",2230,267473651,61.0856188965364
"Asia",2230,42819103,85.5871381342471
"Africa",2231,52730429,80.8248386902224
"America",2231,265881880,61.3172035146543
"Asia",2231,42695907,85.6286057691579
"Africa",2232,52590883,80.875583907185
"America",2232,264290109,61.5487881327723
"Asia",2232,42572711,85.6700734040688
"Africa",2233,52451337,80.9263291241475
"America",2233,262698338,61.7803727508902
"Asia",2233,42449515,85.7115410389796
"Africa",2234,52311791,80.9770743411101
"America",2234,261106567,62.0119573690081
"Asia",2234,42326319,85.7530086738904
"Africa",2235,52172245,81.0278195580727
"America",2235,259514796,62.243541987126
"Asia",2235,42203123,85.7944763088013
"Africa",2236,52032699,81.0785647750352
"America",2236,257923025,62.475126605244
"Asia",2236,42079927,85.8359439437121
"Africa",2237,51893153,81.1293099919978
"America",2237,256331254,62.7067112233619
"Asia",2237,41956731,85.8774115786229
"Africa",2238,51753607,81.1800552089604
"America",2238,254739483,62.9382958414798
"Asia",2238,41833535,85.9188792135338
"Africa",2239,51614061,81.2308004259229
"America",2239,253147712,63.1698804595977
"Asia",2239,41710339,85.9603468484446
"Africa",2240,51474658,81.2814936416384
"America",2240,251555941,63.4014650777156
"Asia",2240,41587143,86.0018144833554
"Africa",2241,51335363,81.3321475836848
"America",2241,249964170,63.6330496958336
"Asia",2241,41463947,86.0432821182663
"Africa",2242,51196068,81.3828015257311
"America",2242,248372399,63.8646343139515
"Asia",2242,41340751,86.0847497531771
"Africa",2243,51056773,81.4334554677775
"America",2243,246780628,64.0962189320694
"Asia",2243,41224223,86.1239729467945
"Africa",2244,50917478,81.4841094098238
"America",2244,245188857,64.3278035501873
"Asia",2244,41125989,86.1570384006066
"Africa",2245,50778183,81.5347633518702
"America",2245,243597086,64.5593881683052
"Asia",2245,41027755,86.1901038544186
"Africa",2246,50638888,81.5854172939166
"America",2246,242005315,64.7909727864232
"Asia",2246,40929521,86.2231693082307
"Africa",2247,50499593,81.6360712359629
"America",2247,240413544,65.0225574045411
"Asia",2247,40831287,86.2562347620427
"Africa",2248,50360298,81.6867251780093
"America",2248,238821773,65.254142022659
"Asia",2248,40733053,86.2893002158548
"Africa",2249,50221003,81.7373791200556
"America",2249,237230002,65.4857266407769
"Asia",2249,40634819,86.3223656696669
"Africa",2250,50081708,81.788033062102
"America",2250,235643598,65.7165304212961
"Asia",2250,40536585,86.3554311234789
"Africa",2251,49942413,81.8386870041483
"America",2251,234061118,65.9467633043422
"Asia",2251,40438351,86.388496577291
"Africa",2252,49803118,81.8893409461947
"America",2252,232478638,66.1769961873884
"Asia",2252,40340117,86.421562031103
"Africa",2253,49663823,81.939994888241
"America",2253,230896158,66.4072290704345
"Asia",2253,40241883,86.4546274849151
"Africa",2254,49524528,81.9906488302874
"America",2254,229313678,66.6374619534807
"Asia",2254,40143649,86.4876929387272
"Africa",2255,49385233,82.0413027723338
"America",2255,227731198,66.8676948365268
"Asia",2255,40045415,86.5207583925392
"Africa",2256,49245938,82.0919567143801
"America",2256,226148718,67.097927719573
"Asia",2256,39947181,86.5538238463513
"Africa",2257,49106643,82.1426106564265
"America",2257,224566238,67.3281606026191
"Asia",2257,39848947,86.5868893001633
"Africa",2258,48967348,82.1932645984728
"America",2258,222983758,67.5583934856653
"Asia",2258,39750713,86.6199547539754
"Africa",2259,48828053,82.2439185405192
